0000000006.png,ALLVyxjeQg8,5,0,方仰寧甫接任大甲媽遶境暴打!4警1記者傷
0000000032.png,ALLVyxjeQg8,31,27,"邊境一級戰區民生地下道記者被往死裡打,"
0000000048.png,ALLVyxjeQg8,47,54,意境衝突一波波記者破頭警察掛彩
0000000061.png,ALLVyxjeQg8,60,81,"方應注语方案遠境一級戰區民生地下道記者被往死裡打,"
0000000094.png,ALLVyxjeQg8,93,108,方仰寧甫接任大甲媽遶境暴打4記者傷
0000000006.png,CH2bSHq6bF8,5,135,蔡賴昨會面柯建銘轉述沒談現任優先
0000000006.png,ZVME0MbKDgw,5,162,盡初選遲無解王重砲轟哭:想選就快表態
0000000044.png,ZVME0MbKDgw,43,189,不滿吳態度不明王:要選就不要跟我們談
0000000006.png,CJaLtt3z4yM,5,216,大甲媽遶境民眾擺攤“免費供茶水“副神蹟」
0000000033.png,CJaLtt3z4yM,32,243,"大甲媽遶境民眾擺攤“免費供茶水酬神蹟,"
0000000054.png,CJaLtt3z4yM,53,270,。她跟隨大甲媽遶境廿年謝神保佑很樓還願。
0000000062.png,CJaLtt3z4yM,61,297,有生殖与大甲雄合国25年謝神保悟境
0000000087.png,CJaLtt3z4yM,86,324,大甲媽遶境民眾穩捷、“免費供茶水神蹟
0000000006.png,Pi5YDVGkMsY,5,351,"新北議員遭埋伏棒歐,因手是建設公司總座"
0000000042.png,Pi5YDVGkMsY,41,378,開發案疑肇因惡煞持棒痛毆!議員骨裂住院。
0000000060.png,Pi5YDVGkMsY,59,405,"疑開發案成導火線建設公司總經理持棒追打,"
0000000080.png,Pi5YDVGkMsY,79,432,新北議員遭埋伏棒毆!凶手是建設公司總座
0000000001.png,V47lxEEuiCA,1,459,"暖熱如夏!西半部高溫飆至31-35度,"
0000000016.png,V47lxEEuiCA,15,486,北部高溫33度中部32度南部高溫飆35度
0000000024.png,V47lxEEuiCA,23,513,"西半部,金門馬祖!有低雲影響能見度"
0000000032.png,V47lxEEuiCA,31,540,"台灣海峽北部北部海面注意有局部霧,"
0000000043.png,V47lxEEuiCA,42,567,"擴散效果不佳!北部、南部空氣品質差,"
0000000056.png,V47lxEEuiCA,55,594,"周三晚上鋒面接近“北部東北部“轉涼,"
0000000068.png,V47lxEEuiCA,67,621,"周三晚“北部東北部降雨機率逐增加,"
0000000080.png,V47lxEEuiCA,79,648,周四華南雲雨區東移北部、東北部轉涼
0000000099.png,V47lxEEuiCA,98,675,北部高溫33度中部32度南部高溫飆35度
0000000006.png,F-974zf5TYU,5,702,姊妹市簽不簽?議員批市府2套說法
0000000021.png,F-974zf5TYU,20,729,姊妹市簽不簽?議員批市府2套說法
0000000035.png,F-974zf5TYU,34,756,簽姊妹市局處不同調議員批1市府2套說法
0000000059.png,F-974zf5TYU,58,783,美國行鋪路選總統?韓、簽姊妹市未定案
0000000085.png,F-974zf5TYU,84,810,「韓美國行沒簽姊妹市?議員批鋪路選總統
0000000011.png,er6NUyvpw_I,10,837,否認蔡賴會把現任優先”英放話適可而止
0000000088.png,er6NUyvpw_I,87,864,總統若換人選英:做關黨如何定義三年新
0000000022.png,9fz1TGXesd8,21,891,大甲媽遶境過一級戰區記者警被往死裡打
0000000040.png,9fz1TGXesd8,39,918,"大甲媽遶境過一級戰區記者被往死裡打,"
0000000053.png,9fz1TGXesd8,52,945,"宗教盛事變調記者拍攝遭圍毆機器砸爛,"
0000000087.png,9fz1TGXesd8,86,972,"大甲媽遠境過一級戰區記者警被往死裡打,"
