0000000006.png,Nqp6aeWDm1I,5,0
0000000021.png,Nqp6aeWDm1I,20,27
0000000053.png,Nqp6aeWDm1I,52,54
0000000068.png,Nqp6aeWDm1I,67,81
0000000079.png,Nqp6aeWDm1I,78,108
0000000015.png,tw4_4iiWK7A,14,135
0000000061.png,tw4_4iiWK7A,60,162
0000000095.png,tw4_4iiWK7A,94,189
0000000006.png,8mxv9hOvgFk,5,216
0000000068.png,8mxv9hOvgFk,67,243
0000000006.png,Y-5sqG3LoBw,5,270
0000000025.png,Y-5sqG3LoBw,24,297
0000000064.png,Y-5sqG3LoBw,63,324
0000000085.png,Y-5sqG3LoBw,84,351
0000000013.png,NitVug8qjkU,12,378
0000000036.png,NitVug8qjkU,35,405
0000000047.png,NitVug8qjkU,46,432
0000000071.png,NitVug8qjkU,70,459
0000000088.png,NitVug8qjkU,87,486
0000000097.png,NitVug8qjkU,96,513
0000000006.png,sgKugoQiJLM,5,540
0000000039.png,sgKugoQiJLM,38,567
0000000067.png,sgKugoQiJLM,66,594
0000000006.png,LE_GZ_agIQ4,5,621
0000000062.png,LE_GZ_agIQ4,61,648
0000000076.png,LE_GZ_agIQ4,75,675
0000000006.png,RpZAmL0QDn4,5,702
0000000025.png,RpZAmL0QDn4,24,729
0000000074.png,RpZAmL0QDn4,73,756
0000000012.png,pmHA5sVfGpY,11,783
0000000033.png,pmHA5sVfGpY,32,810
0000000075.png,pmHA5sVfGpY,74,837
0000000091.png,pmHA5sVfGpY,90,864
0000000006.png,29_w1flLwSo,5,891
0000000012.png,85eXSwL8dJg,11,918
0000000027.png,85eXSwL8dJg,26,945
0000000046.png,85eXSwL8dJg,45,972
0000000064.png,85eXSwL8dJg,63,999
0000000081.png,85eXSwL8dJg,80,1026
0000000094.png,85eXSwL8dJg,93,1053
0000000107.png,85eXSwL8dJg,106,1080
0000000143.png,85eXSwL8dJg,142,1107
0000000158.png,85eXSwL8dJg,157,1134
0000000176.png,85eXSwL8dJg,175,1161
0000000190.png,85eXSwL8dJg,189,1188
0000000200.png,85eXSwL8dJg,199,1215
0000000212.png,85eXSwL8dJg,211,1242
0000000247.png,85eXSwL8dJg,246,1269
0000000262.png,85eXSwL8dJg,261,1296
0000000274.png,85eXSwL8dJg,273,1323
0000000006.png,h0dRc9yqWMo,5,1350
0000000018.png,h0dRc9yqWMo,17,1377
0000000030.png,h0dRc9yqWMo,29,1404
0000000055.png,h0dRc9yqWMo,54,1431
0000000081.png,h0dRc9yqWMo,80,1458
0000000119.png,708qTkXSfZA,118,1485
0000000147.png,708qTkXSfZA,146,1512
0000000006.png,g2tvTjK_iWo,5,1539
0000000064.png,g2tvTjK_iWo,63,1566
0000000032.png,4bSwVtVTCcM,31,1593
0000000040.png,4bSwVtVTCcM,39,1620
0000000051.png,4bSwVtVTCcM,50,1647
0000000007.png,rF1WtM0DyjA,6,1674
0000000025.png,rF1WtM0DyjA,24,1701
0000000133.png,rF1WtM0DyjA,132,1728
0000000203.png,rF1WtM0DyjA,202,1755
0000000237.png,rF1WtM0DyjA,236,1782
0000000249.png,rF1WtM0DyjA,248,1809
0000000268.png,rF1WtM0DyjA,267,1836
0000000342.png,rF1WtM0DyjA,341,1863
0000000381.png,rF1WtM0DyjA,380,1890
0000000398.png,rF1WtM0DyjA,397,1917
0000000411.png,rF1WtM0DyjA,410,1944
0000000509.png,rF1WtM0DyjA,508,1971
0000000581.png,rF1WtM0DyjA,580,1998
0000000599.png,rF1WtM0DyjA,598,2025
0000000609.png,rF1WtM0DyjA,608,2052
0000000006.png,32w9RzvdU4g,5,2079
0000000022.png,32w9RzvdU4g,21,2106
0000000034.png,32w9RzvdU4g,33,2133
0000000051.png,32w9RzvdU4g,50,2160
0000000080.png,32w9RzvdU4g,79,2187
0000000099.png,32w9RzvdU4g,98,2214
0000000122.png,32w9RzvdU4g,121,2241
0000000132.png,32w9RzvdU4g,131,2268
0000000037.png,cUETy5VlCe0,36,2295
0000000070.png,cUETy5VlCe0,69,2322
0000000006.png,0jrDravf5ZU,5,2349
0000000043.png,0jrDravf5ZU,42,2376
0000000056.png,VO4948wp2_A,55,2403
0000000027.png,tJE5b-dEv2w,26,2430
0000000055.png,tJE5b-dEv2w,54,2457
0000000094.png,tJE5b-dEv2w,93,2484
