0000000070.png,JYuQq9U1jQM,69,0,MU館抽考情園區問題陳其邁輕點完勝韓國瑜:
0000000095.png,JYuQq9U1jQM,94,24,"巴西韓國瑜市會答詢卡卡陳其邁:會幫韓市長加油,"
0000000001.png,4YmdxGXKqZM,1,48,農地違章恐就地合法作家蔣動PO文捍衛農地
0000000036.png,4YmdxGXKqZM,35,72,為農民發聲!蔣勳:台灣的民主是代表誰的民主?
0000000050.png,4YmdxGXKqZM,49,96,"蔣勳批”違法工業集團霸佔,剝削污染,破壞農地”"
0000000081.png,4YmdxGXKqZM,80,120,批農地違章恐就地合法作家蔣動PO文捍衛農地
0000000015.png,UCTTD8ZAx80,14,144,"""焦糖哥哥""商標權風波陳嘉行積親子台老東家"
0000000048.png,UCTTD8ZAx80,47,168,"老東家寄""焦糖哥哥”存證信函黃國昌轟奇蠢無比"
0000000084.png,UCTTD8ZAx80,83,192,"陳嘉行跳脫親子台哥哥五年商標侵權風波未平,"
0000000016.png,6UNfeVAlJRc,15,216,蔡親美抗中”遭過度簡化柯P:無須草好仔弄雞公
0000000042.png,6UNfeVAlJRc,41,240,親美一定要!柯P:處理大陸問題不需要採對抗態度
0000000068.png,6UNfeVAlJRc,67,264,超越藍綠非消滅藍綠!柯P:不用台北觀點看全台
0000000083.png,6UNfeVAlJRc,82,288,超越藍綠非消滅藍綠!柯P:不用台北觀點看全台
0000000101.png,6UNfeVAlJRc,100,312,義勇軍非正規軍!管理困難柯P只能道德勸說
0000000001.png,rqMpDmqG1ys,1,336,正妹網購18件衣穿出去拍照PO網後全退貨
0000000040.png,rqMpDmqG1ys,39,360,網購衣穿出去爽玩拍美照回來後18件全退!
0000000063.png,rqMpDmqG1ys,62,384,網購衣穿出去爽玩拍美照回來後18件全退!
0000000085.png,rqMpDmqG1ys,84,408,網購買衣穿完就退!女買家遭肉搜認錯
0000000001.png,jFQALo3ensA,1,432,"母親節前夕視訊傳愛正妹警派""下班回去找妳"""
0000000029.png,jFQALo3ensA,28,456,母親節前夕慰勞同仁分局長燉雞湯替同仁補身
0000000056.png,jFQALo3ensA,55,480,"感恩父母支持當警察!受訓中女警視訊母落淚,"
0000000078.png,jFQALo3ensA,77,504,感恩父母支持當警察!受訓中女學親親母落洞
0000000002.png,GutvrRzRi9U,1,528,"悲傷母親節,疑餵奶不慎2月大嬰不治"
0000000061.png,GutvrRzRi9U,60,552,新手媽媽跟子同床2月大男嬰疑遭壓死
0000000001.png,VDKUOL82wcA,1,576,"搭客運要求降低音量一句“老人家""乘客爆衝突"
0000000044.png,VDKUOL82wcA,43,600,"搭夜車二度要求隔壁乘客降音量雙方爆發口角,"
0000000086.png,VDKUOL82wcA,85,624,"客運乘客衝突事件險動手業者尚未接獲通知,"
0000000021.png,NrpDrZsrDaI,20,648,高三生遭酒駕撞死!出镜仍未歉家屬控蓄意殺人
0000000061.png,NrpDrZsrDaI,60,672,"高三生遭撞死肇事家屬未出面道歉家屬氣憤,"
0000000080.png,NrpDrZsrDaI,79,696,生前爱唱歌人緣好活潑乖巧只能追憶
0000000099.png,NrpDrZsrDaI,98,720,天倫夢碎!為與母多相處死者貼心考上嘉大
0000000010.png,j3VGoCOJ1ok,9,744,吳宗憲高雄開唱邀韓國瑜唱夜襲這有問鋼秀
0000000034.png,j3VGoCOJ1ok,33,768,"19日神秘嘉賓確定吳宗憲,韓國瑜合唱夜襲"
0000000066.png,j3VGoCOJ1ok,65,792,區隔台北演唱會高雄場加入悶鍋秀玩政治咦
0000000085.png,j3VGoCOJ1ok,84,816,"綜藝節目先試水溫韓國瑜模仿秀""笑""果十足,"
0000000014.png,xxdp8LHRs-U,13,840,"內政部小編疑""黑韓""PO文引發公器私用爭議"
0000000043.png,xxdp8LHRs-U,42,864,"內政部小編疑""黑韓""PO文引發公器私用爭議"
0000000082.png,xxdp8LHRs-U,81,888,韓國瑜備詢時看小抄韓粉PO影片諷陳菊也是
0000000103.png,xxdp8LHRs-U,102,912,韓國瑜備詢時看小抄韓粉PO影片諷陳菊也是
0000000014.png,eh-71bK8hX8,13,936,"抓姦避違法業者:會同警方,懂法律,別侵入民宅"
0000000026.png,eh-71bK8hX8,25,960,"(SOP防觸法確定地點-通知-報警抓姦缺一不可,"
0000000092.png,eh-71bK8hX8,91,984,抓姦避觸法:不能攔當事人勿裝追蹤器蒐證
0000000001.png,Oxf64YFwyKc,1,1008,尚缺乏食用安全性評估食藥署:蝶豆花不能吃
0000000034.png,Oxf64YFwyKc,33,1032,"食藥署内含花青素可作色素花朵本體仍不可食用,"
0000000086.png,Oxf64YFwyKc,85,1056,北市4飲料店用蝶豆花調色衛生局將請業者說明:
0000000004.png,Gi5VGE0SmOA,3,1080,實床單給徵信業者涉個資旅館業者判賠8萬
0000000061.png,Gi5VGE0SmOA,60,1104,"床單僅暫借給客人仍屬旅館所有業者將上訴,"
0000000096.png,Gi5VGE0SmOA,95,1128,買床單當通姦證據受個資法保護未來恐不適用
0000000001.png,nw_vclhEWeI,1,1152,中榮煤看群聚感染1人傳染3病患14護理師
0000000028.png,nw_vclhEWeI,27,1176,"離理師不知群聚感染家屬PO網”中榮無藥可拿"""
0000000063.png,nw_vclhEWeI,62,1200,中榮強調”齐看非法定傳染病”衛局監控至6/26
0000000094.png,nw_vclhEWeI,93,1224,"「中部醫學中心龍頭出包病人,護理師遭感染,"
0000000001.png,CflG8OHneFE,1,1248,增加青年好感度蔡英文跟著擺嘻哈POSE
0000000014.png,CflG8OHneFE,13,1272,"「親美抗中""不正確?蔡英文:柯P說法過度簡化"
0000000043.png,CflG8OHneFE,42,1296,聲援韓馬批綠營沒常識蔡英文:自經區不符需求
0000000077.png,CflG8OHneFE,76,1320,跨海批自經區!賴酸國民黨:韓國瑜什麼都不懂
0000000096.png,CflG8OHneFE,95,1344,"賴清德訪日收穫多蔡:對日工作有成效,"
0000000001.png,-34GTAjpTcc,1,1368,阿巷窄大貨車會慢遭按喇叭司機怒殿堂駛
0000000049.png,-34GTAjpTcc,48,1392,"小路會車慢遭怒毆司機怒罵沒看到我會車喔,"
0000000090.png,-34GTAjpTcc,89,1416,「小路會車慢遭怒毆司機怒罵沒看到我會車喔
0000000022.png,UaXc7w47XKI,21,1440,紙盆講求質輕又硬特殊技術一體成形
0000000064.png,UaXc7w47XKI,63,1464,紙盆一體成形人為破壞難以補救
0000000094.png,UaXc7w47XKI,93,1488,"單體佔喇吧價格80%勿碰觸勿碰水,"
0000000001.png,t8usTgUlHf8,1,1512,「夜市打靶說好3滿靶拿獎業者卻改口得加1百
0000000047.png,t8usTgUlHf8,46,1536,"客人:3滿靶還得加1百業者:工讀生不清楚規則,"
0000000081.png,t8usTgUlHf8,80,1560,管委會再違規會要求離開業者:加強員工訓練
0000000001.png,DNCBG2htpQg,1,1584,天價!帶3歲童喝80元咖啡疑载壞90萬音響
0000000025.png,DNCBG2htpQg,24,1608,"母:我沒聽到聲音店家:聽到""喵""一聲音響毀,"
0000000042.png,DNCBG2htpQg,41,1632,近百萬音響疑遭童毁店家:電眼拍到童在音響
0000000069.png,DNCBG2htpQg,68,1656,"近百萬音響疑遭童毁店家:電眼拍到童訊在音響,"
0000000003.png,XiLNV_wI9sw,2,1680,"我們要繳學費!推銷員2人一組""一搭一唱”"
0000000034.png,XiLNV_wI9sw,33,1704,出沒熱門景點!爱心毛巾成本15元賣200元
0000000059.png,XiLNV_wI9sw,58,1728,遭開單沒在怕?推銷員稱1個月賺10萬元
0000000077.png,XiLNV_wI9sw,76,1752,遭開單沒在怕?推銷員稱1個月賺10萬元
0000000087.png,XiLNV_wI9sw,86,1776,販賣強實都違法!警1個月開20張罰單勸阻
0000000001.png,kk1Ad1MEHvk,1,1800,國3南下竹南段重大車禍4車連環撞2死4傷
0000000013.png,kk1Ad1MEHvk,12,1824,轎車遭夾擊宛如廢鐵車內一男一女受困
0000000029.png,kk1Ad1MEHvk,28,1848,車內男女救出已無生命跡象送醫仍不治
0000000054.png,kk1Ad1MEHvk,53,1872,轎車只剩前半部4車連環撞夾擊2死4傷
0000000093.png,kk1Ad1MEHvk,92,1896,傷心母親節!國3四車連環撞夾擊車2死4傷
0000000001.png,1z2P9uWARWs,1,1920,舊母鴨店外爆發肢體衝突警強力壓制送辦
0000000016.png,1z2P9uWARWs,15,1944,酒客起口角警快打壓制警混亂中遭拳毆
0000000041.png,1z2P9uWARWs,40,1968,你罵我!聚餐酒後爆衝突警快打全數感制帶回
0000000078.png,1z2P9uWARWs,77,1992,酒客起口角警快打壓制警混亂中遭拳毆
0000000001.png,gg_KXA1P-Kk,1,2016,"普丁當""神射手""比賽進8球下一秒跌倒模"
0000000014.png,gg_KXA1P-Kk,13,2040,普丁打冰上曲棍球下一秒跌倒慘摔
0000000029.png,gg_KXA1P-Kk,28,2064,普丁滑冰踩到紅毯跌倒身手敏捷速爬起
0000000048.png,gg_KXA1P-Kk,47,2088,"""全能硬漢形象幻滅普丁冰球場慘摔,"
0000000069.png,gg_KXA1P-Kk,68,2112,"普丁找幕僚尬冰球運進8球慘跌倒,"
0000000001.png,GSZwHSRJH5E,1,2136,疑毒品糾紛談判破局男遭衝撞卡車底身亡
0000000040.png,GSZwHSRJH5E,39,2160,"賣假畫!疑債務糾紛男遭撞亡3嫌到案稱搶劫,"
0000000069.png,GSZwHSRJH5E,68,2184,"疑毒品糾紛撞人主嫌稱""掏槍攔車才衝撞"""
0000000020.png,0hrUSBs8ZKM,19,2208,「郭董提兩個中國朱瞻:黨員要了解九二共識定義
0000000043.png,0hrUSBs8ZKM,42,2232,郭董提兩個中國朱瞻:黨員要了解九二共識定義
0000000058.png,0hrUSBs8ZKM,57,2256,|郭董提兩個中國朱瞻:黨員要了解九二共識定義
0000000088.png,0hrUSBs8ZKM,87,2280,郭董提兩個中國朱瞻:黨員要了解九二共識定義
0000000004.png,cDZ4U3h3Mv8,3,2304,碎!小客車闖紅燈撞機車駕駛酒測值高達1.15
0000000002.png,fSz0ZbJ3BQY,1,2328,婦喬機車鑽縫隙轎車車主怒控遭車
0000000003.png,LaZ5U4lhavA,2,2352,熟人所為?羊肉店打烊遭竊賊損失慘重
0000000044.png,LaZ5U4lhavA,43,2376,「熟人所為?羊肉店打烊遭竊賊圈損失慘重
0000000003.png,kZJJc3fNxYo,2,2400,電動車喇叭疑失靈響不停車主一路被冷眼
0000000032.png,kZJJc3fNxYo,31,2424,電動車喇叭疑失靈響不停車主一路被冷眼
0000000042.png,kZJJc3fNxYo,41,2448,電動車喇叭疑失靈響不停車主一路被冷眼
0000000002.png,gQCA5CfLIJs,1,2472,"“我不匯款會被凍結帳戶""警急勸:這詐騙啦"
0000000059.png,gQCA5CfLIJs,58,2496,"員警,行員頻苦勸婦人匯款前「緊急阻詐”"
0000000002.png,I7Ubd3c64p4,1,2520,|成功嶺直擊小黃司機超載將阿兵哥塞進後車箱
0000000055.png,I7Ubd3c64p4,54,2544,"民眾PO網轟""危險""網友:幾十年改不掉的陋習"
0000000022.png,F3OR-LURbyY,21,2568,"跟賴差距縮小!蔡陣營堅持”手機民調"""
0000000003.png,bY79jOHDAL8,2,2592,通霄漁港舢舨翻覆擱淺海巡救起兩漁民
0000000068.png,bY79jOHDAL8,67,2616,|曼兩船筏都擱淺海巡八人救援順利脫困
0000000006.png,OuAsCzpUiZ8,5,2640,今天氣穩定!僅迎風面東半部局部短暫陣雨
0000000078.png,OuAsCzpUiZ8,77,2664,出周一起金門馬祖易有局部霧低雲留意航班資訊
0000000090.png,OuAsCzpUiZ8,89,2688,午後南部地區中部以北山區局部雷陣雨雨
0000000127.png,OuAsCzpUiZ8,126,2712,"三至五轉西南風南部,花東局部短暫陣雨NBC"
0000000147.png,OuAsCzpUiZ8,146,2736,前天氣較穩定下周末不排除又有鋒面
0000000187.png,OuAsCzpUiZ8,186,2760,巴西Cbe周一二白天暖熱高溫30-33度。外出請防曬
0000000200.png,OuAsCzpUiZ8,199,2784,三至五轉西南国南部花東局部短暫陣雨E
0000000216.png,OuAsCzpUiZ8,215,2808,"《午後南部地區,中部以北山區局部雷陣雨"
0000000225.png,OuAsCzpUiZ8,224,2832,氣溫持續回升西半部30-32度東半部28-30度
0000000248.png,OuAsCzpUiZ8,247,2856,"MCNBC周三至五轉西南国南部,花東局部短暫陣雨"
0000000260.png,OuAsCzpUiZ8,259,2880,INNELAZA今好天氣!全台紫外線達過量級防曬多喝水
0000000008.png,GBASUokcc9w,7,2904,宮廟前傳命案.4人棄車逃逮22歲在逃主嫌
0000000046.png,GBASUokcc9w,45,2928,疑毒品糾紛撞死42歲男主嫌掏槍攔車才衝撞
0000000084.png,GBASUokcc9w,83,2952,宮廟前草叢尋獲改造手槍警採證化驗
0000000004.png,9bNF5SHqyE4,3,2976,香蘭部落獵人學校幾乎全燈延燒鄰棟教會
0000000035.png,9bNF5SHqyE4,34,3000,太麻里獨棟兩層樓幾乎全燈延燒鄰棟教會
0000000059.png,9bNF5SHqyE4,58,3024,香蘭部落獵人學校幾乎全燈延燒鄰棟教會
0000000004.png,u1ABP0564Pc,3,3048,母親節推手做禮物留差點噴淚
0000000047.png,u1ABP0564Pc,46,3072,"NBC三年過40仍充滿仙氣图片,属视家"
0000000075.png,u1ABP0564Pc,74,3096,年過40仍充滿仙氣!劉爆養身秘缺
0000000005.png,yphizMkjOMU,4,3120,柯P一中街夜市推銷美食大喊趕快買
0000000017.png,yphizMkjOMU,16,3144,人潮擠爆一中街夜市柯P展現高人氣
0000000029.png,yphizMkjOMU,28,3168,受到郭董啟發?柯P也來做杯手搖飲
0000000041.png,yphizMkjOMU,40,3192,"曾酸""攤販經濟“不行深入夜市柯P布局2020?"
0000000068.png,yphizMkjOMU,67,3216,柯P忙到無法慶祝母親節柯媽:家裡沒這風氣
0000000094.png,yphizMkjOMU,93,3240,柯P沒送過禮物妻子送柯媽讀:陳佩琪貼心
0000000003.png,16YO3vrvycg,2,3264,"|國三南下117.8K四車連環撞2死4輕重傷,"
0000000055.png,16YO3vrvycg,54,3288,疑休旅車失控追撞國道車禍2死4輕重傷
0000000101.png,16YO3vrvycg,100,3312,"|國三南下117.8K四車連環撞2死4輕重傷,"
0000000003.png,bVNslcrom5I,2,3336,"普丁當""神射手""比賽進8球下一秒跌倒模"
0000000046.png,bVNslcrom5I,45,3360,"|66歲普丁滑冰踩到紅毯跌倒身手敏捷速爬起,"
0000000078.png,bVNslcrom5I,77,3384,網路瘋傳普丁跌倒片網友:工作人員恐被處理
0000000001.png,PedonJIOeWg,1,3408,永和星光大道ktv青少年鬥毆持開山刀砍傷人。
0000000045.png,PedonJIOeWg,44,3432,唱歌結帳分攤費起爭執少年包廂揮開山刀砍人
0000000053.png,PedonJIOeWg,52,3456,|砍人落跑刀丟嫌犯星光大道ktv唱歌濺血
0000000013.png,jlV0UCtXKVE,12,3480,旋風訪日展現人脈卡賴清德返台前開直播聊心得
0000000070.png,jlV0UCtXKVE,69,3504,|賴清德不受外界影響打君子戰網友:別再佛系了
0000000094.png,jlV0UCtXKVE,93,3528,賴清德不受外界影響打君子戰網友:別再佛系了
0000000013.png,5gi7kR9w0Zc,12,3552,"|叫妳不要走這麼遠!嬤只顧採蚵女童受困潮間帶,"
0000000036.png,5gi7kR9w0Zc,35,3576,驚險!姬採蚵太專注孫女走失受困潮間帶獲救
0000000063.png,5gi7kR9w0Zc,62,3600,驚險!煙採蚵太專注孫女走失受困潮間帶獲救
0000000001.png,lj7tJPM0XSU,1,3624,好天氣可持續一周母親節暖熱有30度
0000000026.png,lj7tJPM0XSU,25,3648,今東部與其他地區午後山區局部雨
0000000040.png,lj7tJPM0XSU,39,3672,明天雲更少更暖熱陽光可以露臉
0000000051.png,lj7tJPM0XSU,50,3696,風向不同降雨也會變周一二偏南風
0000000073.png,lj7tJPM0XSU,72,3720,周三-周五西南風南部局部短暫陣雨
0000000094.png,lj7tJPM0XSU,93,3744,今東部與其他地區午後山區局部雨
0000000002.png,lnzzdsxTENc,1,3768,「打卡新熱點!板橋蝴蝶公園光雕夜景續紛浪漫
0000000052.png,lnzzdsxTENc,51,3792,"50萬顆LED燈打造蝴蝶光廊侯友宜親體驗,"
0000000014.png,tzcqCyJfGBw,13,3816,[轉車私裝多樣電子設備電流過大恐高溫起火
0000000034.png,tzcqCyJfGBw,33,3840,小心火燒車!業者:擴大機電流大安装注意
0000000066.png,tzcqCyJfGBw,65,3864,|小火燒!業者:擴大機電流大安装注意
0000000090.png,tzcqCyJfGBw,89,3888,"10年老車热線材老化務必檢修避免短路起火,"
0000000006.png,B3nJw9g3s0Q,5,3912,"網拍平台遭控賣仿冒化妝品至少8人受害提告詐欺,"
0000000032.png,B3nJw9g3s0Q,31,3936,二手精品香水做工粗糙買家疑購入假貨
0000000062.png,B3nJw9g3s0Q,61,3960,"香味,質地怪怪的賣家疑買到仿冒離唇膏防曬』,"
0000000088.png,B3nJw9g3s0Q,87,3984,「駁賣假貨賣家:免税店有國際版台灣版差異
0000000001.png,B6_m6v-nvjI,1,4008,超狂占位!幫妻小買高鐵自由座票擺桌子占位
0000000033.png,B6_m6v-nvjI,32,4032,買自由座票占位民眾看法兩極乘客:當然不行啊!
0000000056.png,B6_m6v-nvjI,55,4056,"能不能占自由座?高鐵:不能以占位方式保留座位,"
0000000067.png,B6_m6v-nvjI,66,4080,高鐵提醒遇買票占自由座可請列車長協助處理
0000000087.png,B6_m6v-nvjI,86,4104,母親節假期高鐵乘客爆滿車廂如擠沙丁魚!
