0000000013.png,A_UzqG2n37k,12,0,百家長抗取自撞期大考無鑑別度
0000000050.png,A_UzqG2n37k,49,23,与批制度!申請放榜晚剩2成指考生愈秘
0000000075.png,A_UzqG2n37k,74,46,与批制度!申請放榜晚剩2成指考生煎都
0000000001.png,bqbc-qtUp4c,1,69,「超跑沒店員消費者沒壓力業績漲2成
0000000030.png,bqbc-qtUp4c,29,92,「超跑沒店員消費者沒壓力業績漲2成
0000000069.png,bqbc-qtUp4c,68,115,超跑沒店員消費者沒壓力業績漲2成
0000000018.png,YsGx8OA5R8w,17,138,攝影綁鞋帶遭酸!郭攝影摔倒會打到我
0000000073.png,YsGx8OA5R8w,72,161,董的一中各表偏華獨?郭今天不談這個
0000000010.png,plgV9bv7V2w,9,184,5天樂5-8月片量爆表4部新片接力上映
0000000034.png,plgV9bv7V2w,33,207,"風暴,追龍2演臥底掃毒2蓄鬍化身青鳥"
0000000057.png,plgV9bv7V2w,56,230,風暴追龍2演团底掃毒2蓄鬍化身毒
0000000001.png,GHEkRsyKnhU,1,253,審逃犯條例爆衝突議員搶麥重摔送
0000000013.png,GHEkRsyKnhU,12,276,審逃犯條例爆衝突議員搶麥重送
0000000059.png,GHEkRsyKnhU,58,299,番逃犯條例爆衝突議員搶麥重摔送
0000000012.png,OCM_5Vm6bgg,11,322,台商回流打爆電話:投審會澄清:一度滿線
0000000040.png,OCM_5Vm6bgg,39,345,調高關稅25%下波手機筆電衝擊台商
0000000087.png,OCM_5Vm6bgg,86,368,向東南亞地劳力便宜專家:傳產較合適
0000000002.png,Mm9bnCwM_1g,1,391,"可文哲週六下中演講,參訪全都來"
0000000021.png,Mm9bnCwM_1g,20,414,"民調輸韓,甩開蔡賴柯文哲:繼續往前走"
0000000042.png,Mm9bnCwM_1g,41,437,"調輸韓,甩開蔡賴柯文哲:繼續往前走"
0000000058.png,Mm9bnCwM_1g,57,460,己調輸韓甩開蔡賴柯文哲:繼續往前走
0000000001.png,lDIfqlcnrT8,1,483,忙整理包賊間北一女成發會4人受害
0000000015.png,lDIfqlcnrT8,14,506,忙整理包賊闖北一女成發會4人受害
0000000025.png,lDIfqlcnrT8,24,529,亂行竊四千元!嫌疑人遭撤出否認犯案
0000000050.png,lDIfqlcnrT8,49,552,證歷歷缺關鍵證據否認恐找嗎真助
0000000012.png,ogSWSaWXjpE,11,575,克葛倫霍拍蜘蛛人要師擺POSE變搞笑
0000000047.png,ogSWSaWXjpE,46,598,巴拉鍊拉起來!湯姆怕爆雷改裝傻不
0000000079.png,ogSWSaWXjpE,78,621,巴拉鍊拉起來湯姆怕爆雷改裝傻不答
0000000001.png,vaXZvcxhTmY,1,644,豆花匾安全評估北市衛生局建議別吃
0000000046.png,vaXZvcxhTmY,45,667,豆花安全評估北市衛生局建議別吃
0000000062.png,vaXZvcxhTmY,61,690,美豆花根有毒醫師文獻尚無中毒案例
0000000075.png,vaXZvcxhTmY,74,713,某豆花根有毒?醫師文獻尚無中毒案例
0000000002.png,GOR9FEkdF7M,1,736,說帖”非研究報告韓嗆:查清楚定義
0000000040.png,GOR9FEkdF7M,39,759,自經區說帖被批抄襲陳菊韓:不可能
0000000001.png,13_7bkZVyvY,1,782,"不要鬼混,疑不滿被女友男揮刀恐嚇"
0000000029.png,13_7bkZVyvY,28,805,"不要鬼混,疑不滿被女友唸男揮刀恐谢"
0000000050.png,13_7bkZVyvY,49,828,文友勸好好工作男大生竟持刀興師問罪
0000000071.png,13_7bkZVyvY,70,851,文友勸好好工作男大生竟持刀興師問罪
0000000094.png,13_7bkZVyvY,93,874,奇車揮刀觸認購公眾罪”警奪刀速圍捕
0000000004.png,H58k-vU8yDo,3,897,豪防曬了嗎韓國瑜三度開球支持體育
0000000026.png,H58k-vU8yDo,25,920,臺防曬了嗎韓國瑜三度開球支持體育
0000000078.png,H58k-vU8yDo,77,943,陳其邁重選韓國受信他要建設高雄
0000000105.png,H58k-vU8yDo,104,966,陳其邁重選韓國价等信他要建設高
0000000001.png,UmHYL6Ru1WU,1,989,中生衝馬路騎士閃避不及撞上雙雙倒地
0000000045.png,UmHYL6Ru1WU,44,1012,国中生衝馬路骑士閃避不及撞上雙雙倒地
0000000001.png,TsApLM-tTbU,1,1035,用此特大跳出車猛咬郵差小腿血直流
0000000015.png,TsApLM-tTbU,14,1058,鬥比特犬跳出車猛咬郵差小腿血直流
0000000042.png,TsApLM-tTbU,41,1081,用比特犬跳出軍猛咬郵差小腿血直流
0000000066.png,TsApLM-tTbU,65,1104,上特犬緊咬5分鐘飼主拉不開郵差小腿傷
0000000008.png,Ma_p7G5Al6o,7,1127,参加廟會湊熱鬧無辜男子竟遭數十人狂毆
0000000001.png,JZfMxkTPcKc,1,1150,青海風吹異味2嫌海邊魚場工寮偷製畫
0000000011.png,JZfMxkTPcKc,10,1173,青海風吹異味2嫌海邊魚塭工寮偷製
0000000047.png,JZfMxkTPcKc,46,1196,青海風吹異味2嫌海邊魚培工寮偷製畫
0000000001.png,4PICo_AuFs4,1,1219,大要偷金剛沒偷成老外折返霜終極戰士
0000000048.png,4PICo_AuFs4,47,1242,手工打造公仔一尊25店家PO網逮人
0000000064.png,4PICo_AuFs4,63,1265,大刺刺行竊警方鎖定對象全力追緝
0000000001.png,-DJB5XfrG4Q,1,1288,或酸貪便宜下棋起口角互毆男倒地猝死
0000000040.png,-DJB5XfrG4Q,39,1311,就是他逃逸後回現場嫌遭指認當場被逮
0000000076.png,-DJB5XfrG4Q,75,1334,攻打死男罹患慢性病死因疑呼吸道阻塞
0000000009.png,eNVDFMyDUao,8,1357,"自經區為大陸開放?馬英九轟綠,沒常識"
0000000056.png,eNVDFMyDUao,55,1380,正郭董一中各表?馬:一中是中華民國
0000000075.png,eNVDFMyDUao,74,1403,正郭董一中各表?馬一中是中華民國
