0000000001.png,C__mL8ivEF4,1,0,調掉韓粉急了!6/15台中辦挺韓誓師
0000000020.png,C__mL8ivEF4,19,23,中七期千坪土地誓師大會韓允諾出席
0000000036.png,C__mL8ivEF4,35,46,霸氣到接地氣!郭董頻下鄉衝高人氣
0000000049.png,C__mL8ivEF4,48,69,戈投資”郭台銘豪氣挺約明年520驗收
0000000068.png,C__mL8ivEF4,67,92,盟友助聲望朱執政經歷十公道伯人脈
0000000001.png,XV465EcjHlI,1,115,詢脫口”垃圾”挨轟柯講了就講了
0000000018.png,XV465EcjHlI,17,138,二市議會不分藍綠要求限期道
0000000046.png,XV465EcjHlI,45,161,今起訪日4天走訪東京福島等4地
0000000063.png,XV465EcjHlI,62,184,日本行”神秘”柯外交不必敲鑼打鼓
0000000001.png,xirmlu-CCbc,1,207,蔡撿到槍轟陸陸媒批吳釗燮要嘴皮
0000000031.png,xirmlu-CCbc,30,230,蔡撿到槍轟陸陸媒批吳釗燮要嘴皮
0000000082.png,xirmlu-CCbc,81,253,"高赴陸門檻縣市首長,卸任元首都在內"
0000000008.png,kWFpxtrDjwM,7,276,"質疑總統抗中,陳明通多了解兩岸關係"
0000000061.png,kWFpxtrDjwM,60,299,董抛不加新企業就加稅財長:不清楚
0000000001.png,dSVVUoiIKIs,1,322,親!女大生洗完澡關門發現窗外一雙眼
0000000028.png,dSVVUoiIKIs,27,345,親!女大生洗完澡關門發現窗外一雙眼
0000000057.png,dSVVUoiIKIs,56,368,輕男機車藝附扶牆伸手撥百葉窗
0000000080.png,dSVVUoiIKIs,79,391,輕男機車藝的牆伸手撥百葉窗
0000000001.png,b08mm5I7U_I,1,414,連署挺蔡?余天邀主委聚餐接批鴻門宴
0000000022.png,b08mm5I7U_I,21,437,連署挺察?余天邀主委聚餐挨批鴻門宴
0000000065.png,b08mm5I7U_I,64,460,緊逼迫說余天吃飯時討論決定的
0000000001.png,BLXdbyLDuR0,1,483,書團購騙上億詐騙女團主二審求輕判
0000000029.png,BLXdbyLDuR0,28,506,團買較便宜買家六折下單嫌吸金2.5信
0000000044.png,BLXdbyLDuR0,43,529,百人提告!465個詳欺罪嫌一審獲判14年
0000000083.png,BLXdbyLDuR0,82,552,年還1億女團主求輕判買家沒人獲賠
0000000021.png,IJL9Sc1bPaE,20,575,要180cm.國中推住校學生常運動】長高
0000000053.png,IJL9Sc1bPaE,52,598,遲於8-12歲檢查員警孩童性早熟增10倍
0000000082.png,IJL9Sc1bPaE,81,621,遲於8-12歲检查員警孩童性早熟增10倍
0000000001.png,oqFQUVPjX-A,1,644,「播時愛美打強光心得網紅白内障
0000000078.png,oqFQUVPjX-A,77,667,「播時愛美打強光小心得網紅白内障
0000000015.png,FgsBMK7sjNI,14,690,請忠烈祠拍提失敗聖尊有提升國軍形象
0000000052.png,FgsBMK7sjNI,51,713,國防部協商2個用量友寧劇組改拍攝角度
0000000084.png,FgsBMK7sjNI,83,736,國防部協商2個月友寧劇組改拍攝角度
0000000102.png,FgsBMK7sjNI,101,759,友寧心底談愛台北忠烈祠首登大銀幕
0000000001.png,qXRtFpkZuEo,1,782,濃勘災比陳吉仲晚辑行程滿沒政治算計
0000000019.png,qXRtFpkZuEo,18,805,"讓比陳吉仲晚,韓行程滿沒政治算計"
0000000044.png,qXRtFpkZuEo,43,828,國瑜視察美濃橙損籲中央補助放寬
0000000078.png,qXRtFpkZuEo,77,851,國瑜視察美濃種損籲中央補助放寬
0000000001.png,mM9Okl1qdWA,1,874,不懂就貼補丁新北門牌更新惹爭議
0000000025.png,mM9Okl1qdWA,24,897,發門牌辨識難民DIY自製門牌應急
0000000037.png,mM9Okl1qdWA,36,920,懂就貼補丁新北市門牌更新惹爭議
0000000061.png,mM9Okl1qdWA,60,943,發門牌辨識難民DIY自製門牌應急
0000000006.png,ruvYTDX0Mnw,5,966,五六東台局部雨其他午後雨
0000000022.png,ruvYTDX0Mnw,21,989,司五六東台局部雨其他一下後阿
0000000044.png,ruvYTDX0Mnw,43,1012,司五六東台局部雨其他午後雨
0000000060.png,ruvYTDX0Mnw,59,1035,引起白天漸熱周六起金馬易有
0000000092.png,ruvYTDX0Mnw,91,1058,司目“東局部雨其他山區午後雨
0000000103.png,ruvYTDX0Mnw,102,1081,司目“東局部雨其他山區午後雨
0000000123.png,ruvYTDX0Mnw,122,1104,一周一起雨增多易有局部大雨|
0000000001.png,K-LXRAxq0sk,1,1127,人跌倒送醫轉院救護車趕路又被撞
0000000037.png,K-LXRAxq0sk,36,1150,笛又閃燈計程車左轉沒注意未禮親
0000000001.png,Hx8SMI6Iuog,1,1173,宣廠惡火待修進口車毀3業者賠近千萬
0000000014.png,Hx8SMI6Iuog,13,1196,宣廠惡火待修進口車毀3業者賠近千萬
0000000037.png,Hx8SMI6Iuog,36,1219,宣廠惡火待修進口車毀3業者賠近千萬
0000000076.png,Hx8SMI6Iuog,75,1242,直廠惡火待修進口車毀3業者賠近千萬
0000000009.png,IrAObuyzBV8,8,1265,格磨3年發片描寂寞先生唱低頭族心聲
0000000018.png,IrAObuyzBV8,17,1288,緊張!曹格拍MV入戲眼鏡起霧喊NG
0000000056.png,IrAObuyzBV8,55,1311,違3年發片曹格要求高自認唱不夠好
0000000078.png,IrAObuyzBV8,77,1334,話教父出片DISS嘻哈熱狗歌詞藏
0000000105.png,IrAObuyzBV8,104,1357,迷久等了!熱狗梁靜茹睽違7年發片
0000000001.png,CypGkJXE_jc,1,1380,台銘戰車掃街站選柯文哲新竹老家
0000000032.png,CypGkJXE_jc,31,1403,可笑我舔盤子”郭嘻嘻哈哈IO高沒用
0000000043.png,CypGkJXE_jc,42,1426,台銘戰車掃街站選柯文哲新竹老家
0000000067.png,CypGkJXE_jc,66,1449,笑我舔盤子”郭嘻嘻哈哈IO高沒用
0000000084.png,CypGkJXE_jc,83,1472,台銘戰車掃街首站選柯文哲新竹老家
0000000034.png,WnyR2KF8LoA,33,1495,業科目只考15分18分25分低分也錄取
0000000061.png,WnyR2KF8LoA,60,1518,業科目只考15分18525分低分也錄取
