0000000027.png,sHmaJyuxfuo,26,0,章而選前李佳芳臨門一腳加分
0000000050.png,sHmaJyuxfuo,49,24,補選投票率近四成較上屆藍綠得票拉近
0000000077.png,sHmaJyuxfuo,76,48,從政後嘗首敗黃振彥謙虛自我檢討
0000000031.png,RU-coS1hGY0,30,72,得票煞狂勝19。今余天僅勝5%
0000000056.png,RU-coS1hGY0,55,96,韓流衝擊三重選票結構藍綠拉近
0000000005.png,XQI5e24IyM8,4,120,三任縣議員脫黨參選陳玉珍奪立委席次
0000000016.png,XQI5e24IyM8,15,144,現任縣長楊鎮活力挺洪麗萍意外落敗
0000000044.png,XQI5e24IyM8,43,168,"同室操戈藍營一分為三國民黨失金門席次,"
0000000076.png,XQI5e24IyM8,75,192,開除黨籍不符程序陳玉珍申請恢復黨籍
0000000001.png,MIU6h5TJbMs,1,216,高雄知名烤鴨店惨被撞排隊人潮仍爆多
0000000013.png,MIU6h5TJbMs,12,240,高雄知名烤鴨店超狂!店毁客人仍爆多
0000000023.png,MIU6h5TJbMs,22,264,台北高雄買烤鴨被撞客人堅持買到鴨才送醫
0000000068.png,MIU6h5TJbMs,67,288,美味烤鴨飄香吸人潮店面遭撞生意繼續做|
0000000009.png,fxG4qVMZuDs,8,312,水泥預拌車撞休旅車衝撞烤鴨店4人受傷
0000000024.png,fxG4qVMZuDs,23,336,自稱剎車失靈偏往停車場68歲司機連環撞
0000000054.png,fxG4qVMZuDs,53,360,首稱剎車失靈偏往停車場68歲司機連環撞
0000000076.png,fxG4qVMZuDs,75,384,海軍失靈水泥車連環撞4人傷9車受損
0000000009.png,ilfVtX8X0pw,8,408,指經濟頻遭打國網友Koso影片暗領级灣
0000000065.png,ilfVtX8X0pw,64,432,"Uso""卡韓小動作不斷!韓國瑜仍努力拚經濟"
0000000083.png,ilfVtX8X0pw,82,456,"USo""卡韓小動作不斷!韓國瑜仍努力拚經濟"
0000000014.png,sqvPQ0q_cVM,13,480,經香港拚觀光港媒:韓國瑜擬搭船遊維港
0000000004.png,aCOXhyfJP8E,3,504,黑函滿巷內名醫遭控接墜樓命案
0000000037.png,aCOXhyfJP8E,36,528,柯P學長診所遭砸被控違法開藥奪命」
0000000054.png,aCOXhyfJP8E,53,552,"安眠藥屬“易成獲藥劑,開藥需經三關"
0000000082.png,aCOXhyfJP8E,81,576,黑函“貼滿巷內名醫遭控捲墜樓命案
0000000001.png,iGwd7Gvru5w,1,600,当情摩天輪造型曝光?網傳3D模擬動畫民眾。
0000000033.png,iGwd7Gvru5w,32,624,為建愛情摩天輪!韓二月直升機視察愛河勘六點點
0000000073.png,iGwd7Gvru5w,72,648,愛河之心“整建改版燈光秀營造浪漫氛圍
0000000009.png,7WVkLMZnlJY,8,672,高雄型農首赴现世貿參展銷量倍增樂讀韓
0000000024.png,7WVkLMZnlJY,23,696,韓積極拚外銷開知名度型農鳳梨首銷杜拜
0000000052.png,7WVkLMZnlJY,51,720,體積極拚外銷開知绍度型農架首銷杜拜
0000000088.png,7WVkLMZnlJY,87,744,高雄型農首赴现世貿參展銷量倍增樂讀韓
0000000014.png,st0VsDiWImo,13,768,導泳點名想吃醒節湯圓店提前2小時賣光收攤
0000000030.png,st0VsDiWImo,29,792,韓流效應名店生意更好老娘讀韓冰美邀她來吃
0000000057.png,st0VsDiWImo,56,816,韓曾光顧北車旁漢堡店民眾想點市長同款堡
0000000082.png,st0VsDiWImo,81,840,韓曾光顧北車旁漢堡店民眾想長同款堡
0000000002.png,v4Y6ZqwXX7U,1,864,再下一城高雄與溫州簽農產品採購合作協議
0000000024.png,v4Y6ZqwXX7U,23,888,等的銷貨温州市率團參訪高雄鳳梨富豪產銷班
0000000050.png,v4Y6ZqwXX7U,49,912,"目梨蜜票,蓮霧高雄水果外銷再下一城"
0000000078.png,v4Y6ZqwXX7U,77,936,下一城高雄與溫州簽農產品深購合作協議
0000000001.png,Xb6Fu_EsibE,1,960,謝龍介腿拉傷胸挫傷“總算知道韓國瑜怎受傷的”
0000000038.png,Xb6Fu_EsibE,37,984,波腳投票後就醫謝龍介該練息大法!」
0000000067.png,Xb6Fu_EsibE,66,1008,波腳投票後就醫謝龍介該練龜息大法
0000000009.png,EsGDlsvUU2A,8,1032,51歲田麗新劇美!粉絲控18年前舊照驚豔凍齡」
0000000028.png,EsGDlsvUU2A,27,1056,烏黑秀髮十冷豔氣質田麗凍齡模樣網友驚呆
0000000055.png,EsGDlsvUU2A,54,1080,"媽超不科學!隋棠產後擁辣長腿曲線,"
0000000002.png,ZQB4tINGXyo,1,1104,真假難辨!超市曝售“山寨星巴克“即溶咖啡
0000000021.png,ZQB4tINGXyo,20,1128,以假亂真!冒牌星巴克咖啡年賺千萬人民幣
0000000042.png,ZQB4tINGXyo,41,1152,以假亂真冒牌星巴克咖啡年賺千萬人民幣
0000000072.png,ZQB4tINGXyo,71,1176,龍係假的!蛋雞吃色素飼料偽裝王雞蛋
0000000094.png,ZQB4tINGXyo,93,1200,铜添加“斑聲黄”吃多恐損肝功能
0000000012.png,rkTEY8FJB7Y,11,1224,不選總統沒說死!韓國瑜全心衝高雄經濟
0000000023.png,rkTEY8FJB7Y,22,1248,"趙國瑜人氣高成國民黨中央選總統,活模"
0000000069.png,rkTEY8FJB7Y,68,1272,高雄民眾不霸占支持韓國瑜選20200|
0000000090.png,rkTEY8FJB7Y,89,1296,高难民眾不霸占支持韓國瑜選2020);
0000000004.png,scUhZZ_DGgI,3,1320,法師搭韓流!“接地氣”布袋戲宣揚佛法
0000000027.png,scUhZZ_DGgI,26,1344,布袋構佛法法師學韓出招超有限
0000000042.png,scUhZZ_DGgI,41,1368,政治人物也唸經法師韓國瑜變慈眉善目
0000000069.png,scUhZZ_DGgI,68,1392,政治人物也唸經法師韓國瑜變慈眉善目
0000000001.png,voy8EuwyCmc,1,1416,種幻紛變追車砸車2人棄車躲進健身房
0000000018.png,voy8EuwyCmc,17,1440,行車糾紛變追車砸車報案者有聽到槍聲
0000000030.png,voy8EuwyCmc,29,1464,些游開槍誤傳!帶回4名砸車嫌犯
0000000052.png,voy8EuwyCmc,51,1488,不清對方迴轉擋去路4嫌追又破軍
0000000003.png,gjnMPL_qpVI,2,1512,"新視偏鄉關懷學童李佳芳成孩子,"
0000000029.png,gjnMPL_qpVI,28,1536,草莓妹“偏鄉走透透資源多三軍“調書香
0000000073.png,gjnMPL_qpVI,72,1560,「教育資源盡量給韓國瑜夫妻積極推動
0000000001.png,Wi0x4A1I7yA,1,1584,暖冬雨水少!鳳凰谷櫻花花況“少五成
